transaction_id,guest_name,room_no,folio_no,transaction_date,amount_rm,card_last4,payment_method,allocation_status
TXN000265,Guest 0085,520,35397,2025-03-31,464.29,6171,Visa,Pending
TXN000076,Guest 0327,116,30049,2025-02-12,210.13,3486,Visa,Matched
TXN001670,Guest 0174,579,32903,2025-03-07,343.45,9570,Mastercard,Matched
TXN000445,Guest 0479,616,30337,2025-02-15,468.21,8192,Mastercard,Matched
TXN000396,Guest 0525,459,30940,2025-03-20,321.47,6162,Mastercard,Matched
TXN000177,Guest 0085,313,37455,2025-03-06,784.0,1621,Visa,Matched
TXN001043,Guest 0263,379,36098,2025-02-07,830.05,8987,American Express,Matched
TXN001901,Guest 0415,751,31142,2025-02-18,327.24,0893,Mastercard,Pending
TXN001928,Guest 0123,514,32738,2025-01-12,150.16,2433,Mastercard,Matched
TXN001522,Guest 0266,557,39881,2025-03-06,1568.85,2857,Mastercard,Matched
TXN001939,Guest 0579,794,30696,2025-03-28,756.87,5107,Visa,Unmatched
TXN000596,Guest 0133,131,34969,2025-03-14,691.12,4948,Visa,Matched
TXN000062,Guest 0450,116,37899,2025-03-09,252.37,0330,Mastercard,Matched
TXN001297,Guest 0170,104,32723,2025-01-24,179.8,5721,Visa,Matched
TXN000873,Guest 0655,142,39902,2025-01-11,368.11,0138,Mastercard,Matched
TXN001553,Guest 0752,559,34996,2025-02-17,606.05,6460,American Express,Matched
TXN001894,Guest 0162,327,32097,2025-03-05,207.11,3913,Mastercard,Pending
TXN000279,Guest 0295,613,30386,2025-01-06,555.43,0478,Visa,Matched
TXN000037,Guest 0467,580,35822,2025-03-19,880.4,5905,Visa,Matched
TXN001527,Guest 0107,511,33136,2025-01-29,266.08,7270,Visa,Matched
TXN000663,Guest 0120,209,34829,2025-01-04,421.4,3652,Visa,Matched
TXN001821,Guest 0101,529,31576,2025-01-29,838.03,3341,American Express,Matched
TXN001455,Guest 0655,316,36080,2025-02-21,1284.33,2019,Visa,Matched
TXN000978,Guest 0718,178,32086,2025-02-21,368.03,7428,American Express,Unmatched
TXN001583,Guest 0166,597,36864,2025-02-16,387.62,0953,Mastercard,Matched
TXN000739,Guest 0394,345,33721,2025-03-08,431.67,1180,Visa,Unmatched
TXN000192,Guest 0328,340,30474,2025-02-26,395.12,7733,Mastercard,Matched
TXN000920,Guest 0303,469,37918,2025-02-27,389.53,7863,Mastercard,Matched
TXN000457,Guest 0673,514,32952,2025-01-14,133.95,4222,Mastercard,Matched
TXN000676,Guest 0476,359,38831,2025-03-07,905.45,9762,Visa,Matched
TXN000761,Guest 0107,777,30332,2025-01-16,1235.31,5924,Mastercard,Matched
TXN001822,Guest 0009,593,35113,2025-03-10,213.9,1757,Visa,Matched
TXN001614,Guest 0060,330,36660,2025-03-04,634.07,3280,Visa,Matched
TXN000729,Guest 0465,179,31255,2025-02-13,79.12,9308,Mastercard,Matched
TXN000413,Guest 0745,334,30856,2025-01-26,300.75,8256,American Express,Matched
TXN001099,Guest 0147,756,32443,2025-01-04,179.77,5502,Visa,Matched
TXN000826,Guest 0674,392,35111,2025-01-09,130.01,2666,Mastercard,Unmatched
TXN001508,Guest 0650,157,37513,2025-02-13,180.59,8849,Visa,Matched
TXN000617,Guest 0794,305,34712,2025-01-23,789.65,8350,Visa,Pending
TXN000115,Guest 0594,304,31977,2025-02-15,211.42,0431,Visa,Matched
TXN000418,Guest 0209,210,31094,2025-01-11,349.55,2453,Mastercard,Matched
TXN001926,Guest 0458,171,36947,2025-01-12,285.37,7181,Visa,Matched
TXN000970,Guest 0511,671,36999,2025-01-04,612.85,1716,Visa,Matched
TXN000605,Guest 0607,248,34460,2025-03-16,897.61,3922,Mastercard,Matched
TXN001934,Guest 0584,324,34979,2025-03-27,382.31,0272,Mastercard,Matched
TXN000090,Guest 0016,786,37495,2025-03-16,389.5,3745,Visa,Matched
TXN000849,Guest 0224,208,33458,2025-03-15,489.07,0073,Visa,Pending
TXN001531,Guest 0305,514,34254,2025-01-09,532.59,7709,Visa,Matched
TXN001933,Guest 0563,337,34233,2025-03-17,323.66,5261,Mastercard,Matched
TXN000754,Guest 0522,710,30101,2025-03-26,366.05,3949,Visa,Matched
TXN000499,Guest 0026,271,33017,2025-03-25,332.52,8168,Visa,Matched
TXN001277,Guest 0058,275,32629,2025-03-01,246.54,4582,Mastercard,Matched
TXN001326,Guest 0627,376,38900,2025-01-17,1372.86,6303,Mastercard,Matched
TXN000012,Guest 0315,719,37744,2025-03-29,554.1,1341,Visa,Matched
TXN000397,Guest 0758,307,35651,2025-01-05,448.38,2385,Visa,Matched
TXN000285,Guest 0545,186,34660,2025-02-09,612.14,5360,American Express,Unmatched
TXN001067,Guest 0664,469,30036,2025-03-25,348.8,3436,Visa,Matched
TXN001192,Guest 0546,739,39976,2025-01-26,254.13,0719,American Express,Matched
TXN001820,Guest 0715,497,38198,2025-01-27,330.66,3567,Mastercard,Matched
TXN000691,Guest 0584,102,34511,2025-03-31,853.45,4601,Mastercard,Matched
TXN001643,Guest 0744,572,34172,2025-02-10,661.98,3194,Visa,Matched
TXN001891,Guest 0454,621,32131,2025-01-17,291.03,8672,Visa,Pending
TXN000690,Guest 0786,606,35029,2025-03-12,534.68,7589,Mastercard,Matched
TXN000852,Guest 0314,608,35286,2025-03-14,330.14,7903,American Express,Matched
TXN000160,Guest 0268,122,32672,2025-03-12,427.9,2874,Mastercard,Pending
TXN000896,Guest 0430,383,37565,2025-02-25,761.81,3740,American Express,Matched
TXN001587,Guest 0362,257,38264,2025-03-16,686.13,2556,Visa,Unmatched
TXN000258,Guest 0523,163,36888,2025-01-10,527.04,4307,Visa,Matched
TXN000336,Guest 0432,398,31885,2025-03-14,294.82,1954,Mastercard,Unmatched
TXN001895,Guest 0487,477,37435,2025-01-13,655.61,8894,Mastercard,Pending
TXN001040,Guest 0159,251,37653,2025-03-16,541.84,6993,Visa,Matched
TXN000516,Guest 0656,655,33087,2025-01-10,304.11,3493,Visa,Matched
TXN001349,Guest 0098,317,39244,2025-03-08,582.86,0290,Mastercard,Matched
TXN001016,Guest 0368,756,38099,2025-03-17,216.31,8754,Visa,Matched
TXN000769,Guest 0383,180,35174,2025-01-13,550.12,6437,Mastercard,Unmatched
TXN001760,Guest 0449,101,34185,2025-02-22,402.46,2414,Mastercard,Matched
TXN000762,Guest 0345,693,32867,2025-02-19,289.21,4416,Mastercard,Matched
TXN001247,Guest 0615,509,31477,2025-03-19,641.5,6416,Visa,Matched
TXN001204,Guest 0113,567,31300,2025-03-10,391.81,6694,Mastercard,Matched
TXN001937,Guest 0420,212,31886,2025-02-03,983.87,0347,American Express,Pending
TXN001999,Guest 0586,627,31319,2025-01-26,458.95,9798,Visa,Matched
TXN000522,Guest 0036,589,30793,2025-01-14,196.02,8459,Visa,Matched
TXN000023,Guest 0527,480,33174,2025-01-17,249.4,2816,Mastercard,Matched
TXN000357,Guest 0330,775,36978,2025-01-14,308.24,4693,Mastercard,Matched
TXN001278,Guest 0197,676,38045,2025-03-11,505.69,4754,Mastercard,Matched
TXN001313,Guest 0744,246,35020,2025-03-12,741.82,4342,Visa,Matched
TXN001734,Guest 0747,387,35638,2025-03-19,160.17,,Mastercard,Pending
TXN000341,Guest 0339,137,32973,2025-02-27,315.76,9142,Visa,Unmatched
TXN000432,Guest 0418,162,37479,2025-03-08,388.61,0746,master card,Pending
TXN000474,Guest 0166,196,39541,2025-02-12,529.48,9685,Visa,Matched
TXN000218,Guest 0799,339,31866,2025-01-09,424.73,9314,American Express,Unmatched
TXN000912,Guest 0073,476,37822,2025-01-17,208.94,9427,Mastercard,Matched
TXN001228,Guest 0303,641,38902,2025-03-30,373.23,2550,American Express,Matched
TXN001608,Guest 0555,517,31782,2025-02-23,357.16,1395,Mastercard,Matched
TXN001012,Guest 0405,138,35671,2025-03-13,761.31,8540,Mastercard,Matched
TXN001965,Guest 0160,620,30525,2025-03-15,491.59,4559,Mastercard,Matched
TXN000094,Guest 0159,412,34609,2025-02-04,729.51,5375,American Express,Matched
TXN001009,Guest 0504,601,39683,2025-03-08,172.26,1388,American Express,Pending
TXN001071,Guest 0339,736,32981,2025-03-02,828.59,5647,Mastercard,Matched
TXN001093,Guest 0576,133,34217,2025-03-17,386.88,8965,Visa,Matched
TXN001597,Guest 0272,474,36447,2025-03-01,464.42,3898,Visa,Matched
TXN001309,Guest 0019,147,37620,2025-02-07,289.89,8904,Visa,Matched
TXN000697,Guest 0103,153,38825,2025-03-06,418.38,5394,Mastercard,Unmatched
TXN001969,Guest 0472,235,30089,2025-03-17,338.27,5004,Mastercard,Matched
TXN000997,Guest 0242,622,33400,2025-02-17,1420.03,9453,American Express,Matched
TXN001459,Guest 0673,462,31007,2025-01-24,329.47,2781,American Express,Matched
TXN000154,Guest 0436,783,33374,2025-01-27,800.25,0054,Mastercard,Matched
TXN001100,Guest 0219,306,38519,2025-02-09,563.17,0174,Mastercard,Matched
TXN001732,Guest 0688,187,33241,2025-03-23,615.02,3493,American Express,Matched
TXN001119,Guest 0019,711,34280,2025-03-07,417.2,4991,Visa,Matched
TXN000790,Guest 0668,517,37404,2025-01-02,423.42,1531,American Express,Matched
TXN000581,Guest 0307,236,34630,2025-01-09,564.08,9956,Mastercard,Pending
TXN000704,Guest 0671,697,31160,2025-01-16,1332.81,0024,Visa,Matched
TXN001213,Guest 0274,423,35005,2025-02-11,489.89,7851,American Express,Matched
TXN001296,Guest 0637,659,33893,2025-02-16,231.94,7217,Mastercard,Matched
TXN001815,Guest 0307,515,34589,2025-03-21,449.98,1404,Mastercard,Matched
TXN001261,Guest 0349,795,32028,2025-01-24,779.75,1419,Visa,Matched
TXN000488,Guest 0045,278,32999,2025-02-17,511.66,1316,Visa,Matched
TXN000560,Guest 0472,554,31052,2025-03-18,374.95,4368,Mastercard,Pending
TXN001142,Guest 0326,112,37619,2025-01-31,781.12,2733,Visa,Matched
TXN001120,Guest 0694,122,35143,2025-02-14,406.03,7152,American Express,Matched
TXN000802,Guest 0357,517,30688,2025-01-28,603.93,2846,Mastercard,Matched
TXN000513,Guest 0771,186,30878,2025-03-17,842.17,4470,Visa,Matched
TXN000634,Guest 0451,223,37374,2025-02-04,517.9,2056,Visa,Matched
TXN001490,Guest 0569,353,30901,2025-02-15,851.18,5555,Visa,Pending
TXN001802,Guest 0466,369,31433,2025-02-12,287.63,9670,master card,Matched
TXN001557,Guest 0564,171,38090,2025-03-22,260.77,0905,Mastercard,Pending
TXN001151,Guest 0571,211,35981,2025-02-03,464.09,9900,American Express,Matched
TXN000791,Guest 0750,238,38631,2025-01-09,807.16,2496,Visa,Matched
TXN000117,Guest 0769,114,38437,2025-01-04,273.67,9369,Visa,Matched
TXN000741,Guest 0149,286,30023,2025-03-15,-489.56,6208,Mastercard,Matched
TXN001704,Guest 0725,402,32776,2025-01-18,304.7,6957,Visa,Matched
TXN001082,Guest 0657,455,38887,2025-03-31,702.74,6929,Mastercard,Matched
TXN000831,Guest 0739,344,36173,2025-01-23,697.35,3579,Visa,Matched
TXN000120,Guest 0562,137,32698,2025-01-11,632.13,0848,Mastercard,Matched
TXN000657,Guest 0047,194,38873,2025-03-10,587.38,8209,Mastercard,Pending
TXN001923,Guest 0385,559,35285,2025-03-16,242.21,5905,Visa,Matched
TXN000636,Guest 0022,635,31017,2025-03-03,261.98,5533,Mastercard,Unmatched
TXN000370,Guest 0141,468,30576,2025-03-11,390.83,0750,Visa,Matched
TXN000269,Guest 0095,132,32741,2025-02-25,558.62,,Visa,Matched
TXN000656,Guest 0453,239,38487,2025-02-17,393.43,2913,Visa,Matched
TXN000936,Guest 0183,515,33012,2025-03-26,238.28,2106,American Express,Unmatched
TXN000823,Guest 0102,736,39976,2025-01-13,409.18,3318,Visa,Matched
TXN000867,Guest 0253,428,34480,2025-03-15,391.36,0043,Visa,Matched
TXN000047,Guest 0363,417,31127,2025-02-10,452.27,1022,Visa,Matched
TXN001374,Guest 0403,267,33480,2025-02-07,550.36,5968,Visa,Matched
TXN001722,Guest 0466,390,34699,2025-03-08,1280.48,6027,Mastercard,Matched
TXN000992,Guest 0511,465,38163,2025-02-19,348.93,0355,Mastercard,Matched
TXN000877,Guest 0532,389,34405,2025-02-18,462.84,2708,Visa,Matched
TXN000774,Guest 0565,791,35489,2025-03-06,471.3,3141,American Express,Matched
TXN001220,Guest 0347,346,32257,2025-02-09,948.85,3324,Mastercard,Matched
TXN000375,Guest 0560,313,31460,2025-03-21,691.47,0851,Visa,Matched
TXN000005,Guest 0639,660,34673,2025-02-08,343.21,7705,Visa,Pending
TXN001004,Guest 0769,578,35705,2025-03-21,587.14,8398,American Express,Unmatched
TXN001737,Guest 0304,310,31654,2025-02-15,829.87,7024,Mastercard,Matched
TXN000264,Guest 0414,629,39011,2025-03-25,622.58,8113,Visa,Matched
TXN001581,Guest 0706,477,30134,2025-01-27,259.24,5096,Mastercard,Matched
TXN001845,Guest 0737,711,31749,2025-03-08,824.2,8442,Visa,Pending
TXN000444,Guest 0170,417,38118,2025-02-13,237.14,5937,American Express,Matched
TXN001003,Guest 0744,539,39699,2025-02-20,291.06,0842,Mastercard,Matched
TXN001078,Guest 0653,109,31544,2025-01-15,561.56,5136,Mastercard,Matched
TXN000838,Guest 0720,148,30573,2025-01-18,512.27,8662,Mastercard,Matched
TXN001805,Guest 0018,315,37583,2025-01-12,550.36,8842,Visa,Matched
TXN000305,Guest 0733,568,33007,2025-02-18,604.64,4921,Visa,Matched
TXN001366,Guest 0600,208,34257,2025-01-02,616.88,7960,American Express,Matched
TXN001569,Guest 0605,320,33564,2025-03-23,274.54,9152,Mastercard,Matched
TXN000314,Guest 0043,169,30702,2025-01-26,600.87,2899,Visa,Matched
TXN000150,Guest 0684,373,38690,2025-01-06,660.11,3178,Visa,Matched
TXN001149,Guest 0792,359,32819,2025-03-04,383.75,2002,Visa,Matched
TXN001214,Guest 0772,530,31431,2025-03-20,203.88,9587,Mastercard,Matched
TXN000575,Guest 0619,598,31367,2025-01-01,565.14,4600,Visa,Matched
TXN000051,Guest 0138,327,34149,2025-03-10,315.48,7052,Visa,Matched
TXN001564,Guest 0638,173,38361,2025-03-24,342.73,2574,Visa,Matched
TXN000727,Guest 0110,169,38637,2025-03-06,529.68,,American Express,Matched
TXN000834,Guest 0437,266,36200,2025-01-13,419.23,7359,Visa,Matched
TXN001378,Guest 0467,279,36151,2025-03-09,549.3,3318,American Express,Matched
TXN001116,Guest 0399,284,39258,2025-02-14,251.18,1085,Mastercard,Unmatched
TXN001167,Guest 0600,605,35895,2025-01-02,881.27,2239,Mastercard,Matched
TXN000471,Guest 0714,382,30154,2025-03-08,343.83,7803,Visa,Matched
TXN000972,Guest 0041,368,37497,2025-02-07,243.62,1229,American Express,Matched
TXN000654,Guest 0299,247,34065,2025-03-14,297.75,8757,Visa,Matched
TXN000400,Guest 0588,564,39317,2025-01-28,1408.69,8332,Visa,Pending
TXN000512,Guest 0682,465,38040,2025-03-09,941.05,6930,Visa,Matched
TXN000321,Guest 0080,561,37763,2025-01-29,308.71,4897,Mastercard,Matched
TXN000020,Guest 0369,581,37508,2025-02-10,203.98,6351,Mastercard,Matched
TXN000685,Guest 0405,462,33741,2025-01-16,508.79,1978,Visa,Matched
TXN000036,Guest 0677,123,30915,2025-01-06,656.33,2888,Mastercard,Matched
TXN000903,Guest 0691,535,38127,2025-01-20,462.64,2644,Visa,Matched
TXN001842,Guest 0396,799,32178,2025-01-09,415.13,3615,Mastercard,Unmatched
TXN000828,Guest 0755,476,30543,2025-03-22,444.95,5559,American Express,Matched
TXN001811,Guest 0184,567,35058,2025-01-23,788.4,2654,Visa,Matched
TXN000408,Guest 0569,230,36493,2025-01-13,433.14,9126,Visa,Matched
TXN000921,Guest 0261,783,32574,2025-03-20,903.35,0097,Visa,Matched
TXN000538,Guest 0399,606,39515,2025-01-11,246.47,6003,Mastercard,Matched
TXN000759,Guest 0288,416,32971,2025-01-12,913.59,9265,Visa,Matched
TXN001920,  Guest 0492  ,739,33959,2025-02-17,1791.12,0736,master card,Matched
TXN001063,Guest 0306,531,39788,2025-01-13,404.25,6104,Mastercard,Unmatched
TXN001200,Guest 0212,765,34383,2025-02-25,361.79,6606,Visa,Matched
TXN000246,Guest 0667,296,33312,2025-01-08,281.08,4281,Mastercard,Matched
TXN001417,Guest 0493,347,38153,2025-02-27,451.21,8973,Mastercard,Matched
TXN001128,Guest 0727,462,31844,2025-02-27,198.51,9852,Mastercard,Matched
TXN000785,Guest 0730,691,32406,2025-02-13,515.91,8009,Visa,Matched
TXN001756,Guest 0257,381,39529,2025-01-29,521.86,3089,Visa,Matched
TXN000490,Guest 0286,370,31148,2025-02-24,345.36,7960,American Express,Pending
TXN000155,Guest 0564,259,30071,2025-02-09,311.49,9480,Visa,Unmatched
TXN000962,Guest 0338,454,34421,2025-02-06,469.95,9923,Mastercard,Matched
TXN000854,Guest 0072,148,30863,2025-01-22,2146.53,4236,American Express,Matched
TXN001312,Guest 0322,748,30829,2025-02-01,620.7,1667,Mastercard,Matched
TXN000626,Guest 0464,369,35460,2025-01-21,195.51,1290,Visa,Matched
TXN000686,Guest 0386,609,31576,2025-03-14,379.56,1333,Mastercard,Matched
TXN001573,Guest 0552,267,31948,2025-03-08,644.73,2347,Mastercard,Matched
TXN000570,Guest 0742,243,31907,2025-02-21,335.58,3790,Visa,Matched
TXN001924,Guest 0334,778,31297,2025-02-09,500.07,0055,Visa,Matched
TXN000018,Guest 0581,207,30795,2025-01-12,726.76,8868,Visa,Matched
TXN000128,Guest 0501,164,38828,2025-03-10,487.32,4115,American Express,Matched
TXN001347,Guest 0483,448,30369,2025-03-19,686.67,3240,Mastercard,Matched
TXN001280,Guest 0584,239,35343,2025-03-19,445.47,4510,Visa,Matched
TXN001984,Guest 0540,675,34230,2025-03-09,1139.41,0852,Mastercard,Unmatched
TXN000928,Guest 0257,515,32881,2025-01-28,297.74,1495,American Express,Matched
TXN000981,Guest 0574,730,32940,2025-02-23,405.64,1855,Visa,Matched
TXN001980,Guest 0121,527,39962,2025-03-13,1321.06,6601,Visa,Matched
TXN000191,Guest 0291,401,39018,2025-03-03,566.77,3968,Visa,Matched
TXN001140,Guest 0396,796,33067,2025-02-18,250.36,8084,Mastercard,Pending
TXN000993,Guest 0155,794,32311,2025-01-18,141.85,0516,Mastercard,Matched
TXN001971,Guest 0382,622,32182,2025-03-16,902.06,1796,American Express,Pending
TXN001669,Guest 0341,631,32855,2025-02-17,557.18,7304,Visa,Matched
TXN000607,Guest 0426,268,38705,2025-01-30,468.82,7816,Mastercard,Matched
TXN000181,Guest 0560,557,33906,2025-03-26,349.77,7533,Visa,Matched
TXN000302,Guest 0116,559,30008,2025-03-16,369.1,4983,American Express,Matched
TXN000497,Guest 0641,331,36124,2025-01-11,426.12,4345,Visa,Matched
TXN001709,Guest 0394,475,34435,2025-01-22,420.33,6475,Visa,Unmatched
TXN001809,Guest 0416,438,31047,2025-01-09,443.92,0326,Visa,Matched
TXN001674,Guest 0001,555,36855,2025-03-10,583.88,2643,Mastercard,Pending
TXN001650,Guest 0591,786,37229,2025-03-17,584.96,5000,Visa,Matched
TXN000518,Guest 0421,142,35653,2025-01-06,665.24,7094,American Express,Matched
TXN002000,Guest 0417,169,31803,2025-01-26,277.01,9796,Visa,Matched
TXN001070,Guest 0056,770,37051,2025-01-01,607.23,2573,Visa,Matched
TXN000477,Guest 0418,757,32426,2025-03-18,663.32,3716,Mastercard,Matched
TXN000158,Guest 0506,311,36088,2025-02-20,560.26,1166,Visa,Matched
TXN001244,Guest 0416,771,32775,2025-02-14,425.88,5100,Mastercard,Matched
TXN001196,Guest 0141,385,38828,2025-02-27,413.83,9166,Visa,Matched
TXN000017,Guest 0332,290,33317,2025-02-16,448.94,1088,American Express,Matched
TXN001536,Guest 0060,573,33369,2025-01-03,433.06,1235,Visa,Matched
TXN001073,Guest 0193,223,36077,2025-03-10,615.61,0309,Visa,Matched
TXN001987,Guest 0249,739,38401,2025-03-16,452.2,0989,Mastercard,Matched
TXN000547,Guest 0636,513,36901,2025-02-08,616.72,6086,Mastercard,Matched
TXN001540,Guest 0662,793,36306,2025-02-25,437.59,6582,Mastercard,Matched
TXN000659,Guest 0538,394,35791,2025-01-07,82.26,5130,Mastercard,Matched
TXN001753,Guest 0769,184,32068,2025-02-26,549.16,5161,Visa,Matched
TXN001020,Guest 0597,549,32780,2025-01-11,532.51,4525,Visa,Matched
TXN001675,Guest 0517,446,39856,2025-03-06,1018.58,7952,American Express,Pending
TXN001505,Guest 0014,473,37574,2025-02-23,332.2,8454,Visa,Unmatched
TXN000960,Guest 0383,760,35642,2025-02-07,371.32,2740,American Express,Matched
TXN001897,Guest 0427,115,38669,2025-02-21,375.78,5182,Mastercard,Matched
TXN000284,Guest 0630,404,31730,2025-02-14,700.69,1948,Visa,Matched
TXN000798,Guest 0454,187,36919,2025-02-11,611.82,7606,Visa,Matched
TXN001638,Guest 0400,404,36858,2025-02-25,1117.28,5634,Visa,Matched
TXN000226,Guest 0496,225,37111,2025-01-28,428.71,5705,Visa,Unmatched
TXN000027,Guest 0492,247,34488,2025-02-06,554.5,8293,American Express,Matched
TXN001785,Guest 0788,499,34833,2025-03-07,384.54,2911,Visa,Matched
TXN000438,Guest 0542,763,32805,2025-03-25,543.02,0280,Visa,Pending
TXN001964,Guest 0303,295,34410,2025-03-15,1713.5,2099,American Express,Pending
TXN001389,Guest 0232,447,32377,2025-03-22,296.73,3582,Visa,Matched
TXN000230,Guest 0785,110,34512,2025-01-16,498.16,6523,Mastercard,Pending
TXN000038,Guest 0033,530,33261,2025-03-16,433.62,1364,Visa,Matched
TXN000750,Guest 0780,356,35072,2025-01-15,463.48,0225,Visa,Matched
TXN001046,Guest 0707,358,31096,2025-01-14,163.68,6063,Visa,Matched
TXN001399,Guest 0007,755,30385,2025-01-03,480.12,1864,Mastercard,Matched
TXN000470,Guest 0172,624,31642,2025-03-25,414.56,5607,Visa,Unmatched
TXN001973,Guest 0100,448,34342,2025-03-03,831.0,8062,Mastercard,Matched
TXN001983,Guest 0537,749,35427,2025-01-05,703.31,4046,American Express,Matched
TXN000688,Guest 0452,302,31035,2025-02-23,718.95,6011,Visa,Matched
TXN001858,Guest 0015,356,31388,2025-02-22,479.57,7051,Visa,Matched
TXN000640,Guest 0682,743,33112,2025-03-27,883.2,8811,Visa,Matched
TXN001903,Guest 0408,166,33345,2025-03-06,1262.3,5155,American Express,Matched
TXN001219,Guest 0789,137,32518,2025-03-14,580.51,4190,Visa,Matched
TXN001159,Guest 0535,197,31550,2025-02-04,139.0,6626,American Express,Matched
TXN001416,Guest 0330,261,36700,2025-03-12,280.83,4136,Visa,Matched
TXN001528,Guest 0073,321,32486,2025-01-13,307.64,5018,Mastercard,Matched
TXN001668,Guest 0145,678,34701,2025-03-02,426.06,9373,Mastercard,Matched
TXN001301,Guest 0510,147,37627,2025-03-10,359.01,2994,American Express,Matched
TXN001886,Guest 0332,670,31908,2025-01-17,827.75,5186,Visa,Matched
TXN000801,Guest 0635,528,38514,2025-01-02,286.09,0546,Mastercard,Matched
TXN001604,Guest 0499,445,32066,2025-01-29,448.9,7092,Visa,Matched
TXN000161,Guest 0648,382,32387,2025-03-31,423.39,3330,Mastercard,Matched
TXN000957,Guest 0080,213,31730,2025-02-06,276.25,2327,Mastercard,Pending
TXN001187,Guest 0613,704,34696,2025-01-13,589.98,7358,Mastercard,Matched
TXN000822,Guest 0665,577,36588,2025-03-01,372.54,7388,Visa,Matched
TXN001695,Guest 0317,511,36375,2025-01-15,631.48,8644,Visa,Matched
TXN000878,Guest 0749,406,30070,2025-03-09,189.39,9911,Visa,Matched
TXN000914,Guest 0181,524,39375,2025-03-30,308.04,0466,Visa,Matched
TXN000153,Guest 0686,738,36578,2025-03-24,510.16,9700,American Express,Matched
TXN001851,Guest 0588,219,33149,2025-01-08,532.18,7050,American Express,Matched
TXN001791,Guest 0090,613,39497,2025-02-22,318.46,8508,Visa,Matched
TXN000510,Guest 0098,776,30373,2025-01-22,529.15,0888,American Express,Matched
TXN001136,Guest 0013,170,34829,2025-01-06,164.92,2448,Visa,Matched
TXN001251,Guest 0271,205,33412,2025-01-22,316.31,3411,Visa,Matched
TXN001677,Guest 0294,466,37606,2025-01-14,329.11,4403,Visa,Matched
TXN000104,Guest 0104,112,30975,2025-01-01,513.4,8447,Mastercard,Matched
TXN001446,Guest 0570,349,38510,2025-01-04,282.92,9771,Visa,Matched
TXN001444,Guest 0177,665,35149,2025-02-08,524.73,4646,Mastercard,Unmatched
TXN001853,Guest 0084,279,32489,2025-02-10,1679.39,8712,Visa,Matched
TXN000587,Guest 0296,251,35455,2025-03-04,532.67,4119,American Express,Matched
TXN001783,Guest 0084,718,38428,2025-01-03,1207.37,5075,Mastercard,Matched
TXN001144,Guest 0455,490,31404,2025-03-18,483.73,0028,American Express,Matched
TXN000054,Guest 0759,667,32669,2025-02-12,931.82,3577,Visa,Matched
TXN000152,Guest 0258,471,39068,2025-01-26,422.37,2449,Visa,Matched
TXN000404,Guest 0441,755,39227,2025-03-29,455.24,4293,American Express,Matched
TXN001958,Guest 0588,601,34934,2025-02-17,180.01,8996,Mastercard,Matched
TXN000208,Guest 0672,755,37608,2025-03-29,319.0,4225,Mastercard,Matched
TXN001910,Guest 0725,462,30689,2025-03-26,384.53,4544,Visa,Matched
TXN001123,Guest 0378,531,36041,2025-01-25,844.74,4243,Mastercard,Matched
TXN001764,Guest 0510,166,39145,2025-02-24,551.36,5739,American Express,Matched
TXN000009,Guest 0631,233,30698,2025-01-19,374.65,3644,Visa,Unmatched
TXN001015,Guest 0392,561,34293,2025-02-16,494.19,5840,Visa,Pending
TXN001810,Guest 0486,366,33743,2025-03-28,345.7,4772,Visa,Matched
TXN001061,Guest 0199,477,34847,2025-03-11,371.33,9475,Visa,Matched
TXN000453,Guest 0077,434,39813,2025-02-14,541.24,6572,Visa,Matched
TXN001676,Guest 0346,290,30399,2025-03-30,249.59,6086,American Express,Matched
TXN000254,Guest 0401,337,35417,2025-01-30,214.78,3591,Mastercard,Matched
TXN001328,Guest 0169,272,36794,2025-01-08,391.01,6267,Visa,Matched
TXN000897,Guest 0529,695,32630,2025-02-15,345.83,2339,Visa,Matched
TXN001747,Guest 0360,403,38167,2025-03-30,329.81,5503,Mastercard,Matched
TXN000881,Guest 0033,366,33155,2025-01-08,1325.65,6545,Mastercard,Matched
TXN001596,Guest 0232,347,37783,2025-01-15,296.38,2018,Mastercard,Matched
TXN001904,Guest 0010,643,39590,2025-01-23,576.27,5986,Mastercard,Pending
TXN000624,Guest 0740,156,39369,2025-02-07,523.0,5200,Mastercard,Matched
TXN000346,Guest 0206,452,37107,2025-01-24,162.38,1459,Visa,Matched
TXN001921,Guest 0751,203,33389,2025-02-05,359.55,9181,Visa,Unmatched
TXN000263,Guest 0026,304,32339,2025-01-27,799.38,3876,Mastercard,Matched
TXN001635,Guest 0769,636,30787,2025-02-07,620.98,4787,Visa,Matched
TXN001322,Guest 0130,688,32126,invalid-date,375.61,8563,Visa,Matched
TXN001439,Guest 0748,396,35883,2025-01-29,232.17,0391,Mastercard,Matched
TXN000151,Guest 0263,331,30114,2025-03-19,616.34,5087,Visa,Pending
TXN000473,Guest 0332,442,34485,2025-02-08,1299.35,2107,Visa,Matched
TXN000641,Guest 0192,690,33267,2025-03-02,480.66,2787,Visa,Matched
TXN001998,Guest 0677,785,33396,2025-03-31,390.78,2916,American Express,Matched
TXN001898,Guest 0015,770,38757,2025-03-20,362.32,7420,Visa,Matched
TXN000551,Guest 0524,132,35550,2025-03-14,324.84,8498,American Express,Matched
TXN001794,Guest 0525,782,33110,2025-01-26,836.75,7142,Mastercard,Matched
TXN000929,Guest 0149,228,37308,2025-02-07,147.22,0134,Visa,Matched
